message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	speaker_id	speaker_number	split
R_3OpG184aKTO0EJq_2	R_3OpG184aKTO0EJq	132	5.832999999999999	5.375	1.0	1.0	We all live in the same America. I believe that we all have the same hopes,dreams and goals. I can understand to some Trump represents the return of jobs and other industry, but to others he is a symbol of hate. I know you voted for him and I know that you are not racist, but can you see how much this has torn the country apart? We both know that the country was not already united as one, but this has made it worst. I do not see it getting any better anytime soon. I hope the country can heel and both sides can work it out.	sadness	1	6	3	36	40000	7.0	5.5	1.5	6.0	5.5	4.714	2.857	3.714	4.428999999999999	108	95	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.1428571428571428	0.0714285714285714	0.1428571428571428	0.2142857142857142	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.1	2.758418618148215	2.6707765117543683	medium	low	An essay written by a 36 years old black or african american male, with a four year bachelor's degree, with an income of 40000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
R_3EMi9H6INraNIsy_3	R_3EMi9H6INraNIsy	248	1.0	1.875	0.0	0.0	Yuck.  Although I don't think you can say it was particularly disturbing for women because a lot of women voted for the misogynistic ass.  The real problem was reasonable people didn't bother to vote.  I did.  And after the election news I was so depressed, I stayed home and drank wine that day. I didn't have to work.	sadness	2	5	1	34	50000	6.0	5.0	2.0	5.5	6.0	3.143	2.714	3.429	3.0	58	258	0.1052631578947368	0.1052631578947368	0.0526315789473684	0.1052631578947368	0.0526315789473684	0.1052631578947368	0.2631578947368421	0.1578947368421052	0.0	0.0526315789473684	0.0	2.310506654359674	2.255296857300668	medium	low	An essay written by a 34 years old white female, with a two year associate degree, with an income of 50000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
R_bHPD9qC8514QvxD_4	R_bHPD9qC8514QvxD	308	3.333	3.25	0.0	0.0	there are many red quireels in great britain and are causing  leprosy arounf the city a girlo who was near the age found in squirrel these have been in scotland and great britian and even in some cases also in but not ecluding them at all - russia. this is a plagment and a serious incident as you can read many peolpe should be concered about this and might turn a bline eye to it but something should be done about this and people should try to find a cure of some sort for this	neutral	1	6	2	29	50000	4.5	5.0	4.5	4.5	4.0	3.0	2.4290000000000003	3.0	2.857	95	628	0.125	0.0	0.0	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.0	3.1529813581170605	2.8997804209454263	medium	low	An essay written by a 29 years old hispanic or latino male, with a four year bachelor's degree, with an income of 50000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, sadness, disgust, joy.				
R_vUBJ2mNrSE6rEGd_2	R_vUBJ2mNrSE6rEGd	109	1.6669999999999998	1.25	0.0	0.0	Hello friends I have just read an article about these people from egypt that were on a boat and then they got shipwrecked I think.  The recent scientist of the earth have no found the evidence about the ship and the bodies and are beginning to make ideas up about the people.  They said that the people were on the ship and I forgot why or what they were doing but it is still a little bit interesting.  The article was very long and hard to read though.	neutral	1	6	1	34	10000	4.0	5.0	5.0	4.0	4.5	3.857	3.286	3.286	3.571	88	712	0.0	0.0	0.4	0.2	0.0	0.3	0.0	0.0	0.0	0.1	0.0	2.9746554435552004	2.688511534895453	medium	medium	An essay written by a 34 years old white male, with a four year bachelor's degree, with an income of 10000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.				
		134	6.5	6.375			See how people are being wasted. It is always a very sad situation. Where is humanity? I hope we can be much more cautious and take necessary precautions when we should. The life we have is just one and we only live it once. More attention should be paid to guarding it judiciously. It is sad the way the life was lost...I wish I can help prevent it though.	sadness	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	69	1811	0.1052631578947368	0.0526315789473684	0.1052631578947368	0.1578947368421052	0.0526315789473684	0.2105263157894736	0.1052631578947368	0.0526315789473684	0.0526315789473684	0.1052631578947368	0.2857142857142857	2.756403589459213	2.7417044317664105	medium	medium	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.	109.0	40.0	1.0	train
		305	3.8333333333333335	2.625			I just read an article about suicides in Russia. Apparently, there are online communities devoted to encouraging teenagers to take their own lives. Often times these websites are maintained and propagated just to receive money through advertising. Can you imagine living with the deaths of people just to make a few bucks from ads? We truly live in a twisted reality.	neutral	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	61	2359	0.0	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.0	0.0	0.0	0.1666666666666666	0.0	3.0077190720889786	2.853970748500062	medium	medium	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, surprise, joy.	182.0	25.0	1.0	train
R_3I6LTmaYNJeAYmf_4	R_3I6LTmaYNJeAYmf	288	1.0	2.0	0.0	0.0	So two sisters were on  vacation and both died.  Apparently fluid in the lungs but one had fluid in the brain or something like that.  So sad for the family.  The government where they were at is not giving the family much info if any at all.  It is just weird how two sisters both died at the same place and by fluid in the lungs or brain.	sadness	2	4	1	37	50000	4.5	5.0	5.5	5.5	3.5	3.714	2.714	3.571	3.143	68	230	0.125	0.0	0.125	0.0	0.0	0.25	0.25	0.0	0.125	0.125	0.0	2.962870633413164	2.648040598847404	low	low	An essay written by a 37 years old white female, went to college, with an income of 50000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: disgust, joy.				
		305	2.6666666666666665	1.0			I found the number of adolescent deaths in Russia alarming, but not surprising. Young adult suicide rates here in the US have also been increasing since 2004. The fact that the suicides in Russia have been directly linked to social media is very telling. The rise of adolescent suicide here in the US directly parallels the rise of social media.	neutral	1	6	3	33	64000	6.5	7.0	3.5	4.5	7.0	3.714	1.0	2.429	1.429	60	2031	0.1875	0.125	0.0	0.125	0.125	0.0625	0.1875	0.125	0.0	0.0625	0.0	2.4891495496867098	2.48197845484813	low	low	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.	183.0	35.0	2.0	train
		44	1.3333333333333333	1.25			That's awful, I feel that Oklahoma City might not be as safe as I thought. After 9/11 they raised security around airplanes a lot, but it hasn't been perfect. They probably can never get it perfect. I guess it wasn't terrorism exactly though? Just a regular murder. That's just awful either way. There should definitely be a thorough investigation.	sadness	1	6	1	30	5000	3.5	5.5	1.5	3.5	4.0	3.429	2.857	3.429	2.143	59	1824	0.1142857142857142	0.1142857142857142	0.1142857142857142	0.0857142857142857	0.0571428571428571	0.0857142857142857	0.1142857142857142	0.1142857142857142	0.1142857142857142	0.0857142857142857	0.0	2.046263231018877	2.0324290537651506	low	low	An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 5000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness, disgust.	360.0	52.0	1.0	train
		398	6.0	5.75			I just read an article about how Wind turbines are killing more than just local birds, they are killing golden eagles and other large birds as well that are in migration. They are attracted to the wind because it helps them soar so that is why they go near it. Its horrible that these beautiful creatures are getting killed by a made man creation.  	sadness	2	6	1	30	55000	6.5	5.5	2.5	5.5	4.5	4.0	3.143	4.0	4.0	64	1747	0.2142857142857142	0.2142857142857142	0.0	0.0	0.0	0.0714285714285714	0.2142857142857142	0.1428571428571428	0.0714285714285714	0.0714285714285714	0.0	3.0351097756698677	2.8687611469934624	medium	medium	An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 55000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.	197.0	50.0	2.0	train
R_wMKuQErkdrWY17b_1	R_wMKuQErkdrWY17b	10	5.0	2.75	1.0	0.0	I really think everyone should read this article. This story shows perfectly how damaging and dangerous guns can be to all people on both sides of the law. This is why this country needs to make it harder for everyone to be able to obtain a gun. This is especially true to those who have been involved in domestic and sexual abuse incidents.	sadness	2	6	1	32	70000	4.0	4.0	4.0	5.5	5.5	3.143	2.857	3.714	3.714	63	468	0.2142857142857142	0.1428571428571428	0.0	0.1428571428571428	0.0	0.0714285714285714	0.2142857142857142	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0	3.0062445614331432	2.943806828819668	medium	medium	An essay written by a 32 years old white female, with a four year bachelor's degree, with an income of 70000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.				
		314	6.666666666666667	6.625			a man lost all he has. that is the saddest thing that can ever happen to anyone. I really dont want to experience this in my life...I mean, no man should experience it. how will he start ? where did he want to start from. The man should be given proper mental test and all..to prevent him from harming himself or even abusing substance.	sadness	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	64	1819	0.125	0.0	0.375	0.0	0.0	0.25	0.125	0.125	0.0	0.0	0.0	2.8802498917612325	2.9514520120287178	low	low	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	126.0	40.0	2.0	train
		48	3.8333333333333335	2.25			I can't imagine what it would be like to live in a war-torn country. Americans have it so much better than they realize and I don't understand why it's so hard for people to put themselves in others' shoes. I feel so much for this poor man that just wanted a peaceful retirement and to hang out with his family and now he and his wife are basically depriving themselves of food so that they have enough for the kids. It's depressing.	sadness	2	4	1	28	21000	7.0	5.0	1.0	5.0	3.5	4.143	3.286	4.429	3.571	82	2339	0.0555555555555555	0.0	0.1111111111111111	0.1666666666666666	0.0555555555555555	0.1666666666666666	0.1111111111111111	0.1111111111111111	0.0555555555555555	0.1666666666666666	0.1111111111111111	2.769801670943667	2.6693295034920483	low	medium	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 21000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.	308.0	6.0	2.0	train
