message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo
R_RCzSbVUDAxwLopb_2	R_RCzSbVUDAxwLopb	138	5.0	2.25	1	0	I think that this is really sad.  It seems to be something that is ingrained in all humans.  I am thankful that it mostly just effects children, but it seems kind of hopeless that we will ever fully solve this problem.  I think the only real way is for adults to be consistently vigilant and make sure that we are not ignoring the kids that this is effecting.	sadness	1	7	1	36	30000	6.5	7.0	6.5	6.5	7.0	4.2860000000000005	1.714	4.143	4.2860000000000005	68	32	0.16666666666666666	0.0	0.0	0.2222222222222222	0.0	0.2777777777777778	0.1111111111111111	0.1111111111111111	0.0	0.1111111111111111	0.0	2.7447453060514717	2.780323424197473	low	low	An essay about the article 138, written by a 36 years old white male, postgradute or with a professional degree, with an income of 30000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_Cf5Kubb0YUbNkwF_3	R_Cf5Kubb0YUbNkwF	250	1.0	4.5	0	1	This article about the Philippines mayor is very alarming. It is a shame that so many people resort to corruption and bad deeds. It is also unfortunate that it had to end in casualties. People should really evaluate their behavior and how it impacts others. I would not want to go traveling there if this is how they behave!	sadness	2	4	1	25	30000	4.5	5.5	3.0	5.0	4.5	4.2860000000000005	3.429	4.2860000000000005	4.428999999999999	59	33	0.16666666666666666	0.05555555555555555	0.0	0.0	0.05555555555555555	0.1111111111111111	0.2777777777777778	0.16666666666666666	0.16666666666666666	0.0	0.0	2.897109975856598	2.7861441313841064	medium	medium	An essay about the article 250, written by a 25 years old white female, went to college, with an income of 30000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness, disgust.
R_1hGrPtWM4SumG0U_2	R_1hGrPtWM4SumG0U	86	4.833	4.875	1	1	the phone lines from the suicide prevention line surged after the election.  it also climbed when robin williams committed suciide.  thankfully there is this prevention line to help those in need who have sucidal thoughts but we need to condition people that committing sucide is a permanent solution to a temporary problem	sadness	1	4	1	33	50000	6.0	5.0	5.0	5.5	5.5	3.571	2.0	3.429	4.0	52	34	0.2	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.0	0.26666666666666666	0.13333333333333333	0.13333333333333333	0.0	0.0	0.0	2.716905432124112	2.71575245082433	low	medium	An essay about the article 86, written by a 33 years old white male, went to college, with an income of 50000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_3hfrOLRuz2g5NyW_3	R_3hfrOLRuz2g5NyW	171	4.667	2.75	1	0	Wow - I don’t know what I’d do in this situation.  How sad for these people.  They have to leave everything behind, and they really don’t have a lot of options.  I feel really sad for the children.  It’s like they have no home.  What a mess.  I wish the middle east wasn’t so violent.  I don’t understand all the hate.	sadness	2	6	1	28	66000	4.5	4.0	7.0	4.5	3.0	2.4290000000000003	1.857	4.857	2.714	61	35	0.09523809523809523	0.09523809523809523	0.0	0.14285714285714285	0.09523809523809523	0.14285714285714285	0.19047619047619047	0.09523809523809523	0.14285714285714285	0.0	0.0	2.9830838521555676	2.729313665645441	high	low	An essay about the article 171, written by a 28 years old white female, with a four year bachelor's degree, with an income of 66000$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: disgust.
R_wSkDqB6ZNAVmKY1_3	R_wSkDqB6ZNAVmKY1	233	4.5	3.875	1	0	"The move comes after Human Rights Watch published a report detailing accounts by dozens of women and girls who said they were sexually abused or coerced into sex. The women said they were raped or abused by camp leaders, vigilante group members, policemen and soldiers at camps in Borno State's capital, Maiduguri. The camps were set up to offer aid to people displaced by fighting in Nigeria's northeast. Nigeria's Inspector General of Police, Ibrahim Idris, has set up a special team ""to immediately commence thorough Investigation into all cases of alleged sexual abuses, exploitation, harassments, gender-based violence and professional misconduct,"" a statement from the inspector general's office said Thursday. Police: Security at camps to be beefed up Some of the victims had escaped captivit"	sadness	1	4	3	30	60000	3.5	4.5	3.5	4.0	3.5	2.571	2.571	3.143	3.0	124	36	0.09375	0.09375	0.0625	0.1875	0.0	0.28125	0.125	0.0625	0.03125	0.0625	0.041666666666666664	2.61655668046051	2.7739546966950663	medium	medium	An essay about the article 233, written by a 30 years old black or african american male, went to college, with an income of 60000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger.
R_2xy5n7vmxTj4FY6_4	R_2xy5n7vmxTj4FY6	327	4.0	5.0	1	1	You know I'm not a fan of religion in any context, but this type of thing happens everywhere. There's always some idiot who goes off and uses religion, bigotry, sex, gender, anything really as an explanation. It's sad that you read something like this and it doesn't even feel like news. Perhaps its just our access that's making this seem ordinary.	sadness	1	5	1	28	62000	4.0	6.0	3.5	5.5	4.0	3.714	2.4290000000000003	3.286	3.286	61	37	0.0	0.0	0.125	0.375	0.0	0.125	0.125	0.0	0.125	0.125	0.0	2.5010054290921553	2.363562743390336	low	low	An essay about the article 327, written by a 28 years old white male, with a two year associate degree, with an income of 62000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: disgust, joy.
R_2PzZcjCPek5Gsrf_3	R_2PzZcjCPek5Gsrf	197	4.0	1.25	1	0	I did not know much about Cohen before I read the article about his death. I heard the Jeff Buckley song of course because it appears in Shrek. I also think that the Irish girl did a cover of Bird on a Wire that I like. He did a lot of work and was an influence over much of the music scene. It was sad he got ripped off and had to work so hard to re-earn his fortune. It is an informative article and worth a read if you don't know much about him.	sadness	1	5	1	41	68500	6.5	3.5	2.5	5.5	6.0	4.143	2.571	3.857	3.571	95	38	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.21052631578947367	0.10526315789473684	0.10526315789473684	0.05263157894736842	0.10526315789473684	0.0	2.584896676520706	2.2047834828086175	medium	low	An essay about the article 197, written by a 41 years old white male, with a two year associate degree, with an income of 68500$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: surprise, sadness, joy.
R_1g5YEkTMm158K6n_3	R_1g5YEkTMm158K6n	172	1.167	2.5	0	0	This article was so sad.  I guess ISIS had killed many people recently in israel.  They were very rude about it and many people were at high tension worried they had bombs or traps set up as they were recovering and looking for more bodies.   They said the people of ISIS just dumped there bodies as if they were trash.	sadness	2	6	1	32	50000	6.0	5.0	1.5	5.0	5.0	3.571	3.143	3.286	4.143	60	39	0.0	0.125	0.0	0.0	0.125	0.0	0.375	0.25	0.125	0.0	0.0	2.799343715586334	2.7489969466062774	medium	medium	An essay about the article 172, written by a 32 years old white female, with a four year bachelor's degree, with an income of 50000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_2aFv2RNZ0BvYjX3_4	R_2aFv2RNZ0BvYjX3	313	4.833	2.375	1	0	It's hard to imagine the life of people who left everything they had – of course, many of them had already lost most of what they had – and started impossibly long and complicated journeys to secure a better life for themselves and their family. Imagine having nothing but the clothes on your back, not knowing where your next meal is going to come from, but still hoping for a chance to rebuild your life. It’s heart breaking.	sadness	2	6	1	57	135000	7.0	7.0	6.5	6.5	6.5	4.857	1.571	4.428999999999999	4.571000000000001	78	40	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	3.258663593089755	2.8956716790183226	medium	medium	An essay about the article 313, written by a 57 years old white female, with a four year bachelor's degree, with an income of 135000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: surprise, sadness.
R_1GTTZIslL1qczgw_5	R_1GTTZIslL1qczgw	341	3.333	3.625	0	0	I just recently read an article about the drought out in the West. I had heard about the lack of water supply in California but I hadn't heard anything at all about the suffering in Nevada also.  It seems that lots of Nevadians, especially the Native Americans who own land there are in trouble from the lack of water.  With everything dying, it is difficult for them to keep animals alive.  Is it also causing problems in families. Who would think that lack of water would be the cause of violence, abuse, and neglect. Such a sad article.	sadness	2	6	6	42	75000	7.0	3.0	3.0	6.5	5.0	3.857	2.714	2.857	4.143	98	41	0.16666666666666666	0.1	0.03333333333333333	0.03333333333333333	0.0	0.1	0.3	0.13333333333333333	0.1	0.03333333333333333	0.0	2.7621064535809317	2.5364555828348543	low	low	An essay about the article 341, written by a 42 years old female, with a four year bachelor's degree, with an income of 75000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear, sadness.
R_1GTTZIslL1qczgw_3	R_1GTTZIslL1qczgw	247	5.667000000000001	3.25	1	0	Remembering those who have lost their lives due to violence is so important. Do you remember what happened in Paris in 2015? I am so grateful that the people there set aside a special time to remember all the victims and their families. Such a senseless loss. People just wanting to enjoy some entertainment were met with a horrific experience and families were forced to wait in pain to hear news of the outcome. I am sure they will never forget that day.  I do hope each day gets easier for them and that they remember the good memories of their loved ones.	sadness	2	6	6	42	75000	7.0	3.0	3.0	6.5	5.0	3.857	2.714	2.857	4.143	103	42	0.10526315789473684	0.07017543859649122	0.10526315789473684	0.08771929824561403	0.07017543859649122	0.14035087719298245	0.17543859649122806	0.12280701754385964	0.03508771929824561	0.08771929824561403	0.11538461538461539	3.1592172439355517	2.900598129404273	medium	medium	An essay about the article 247, written by a 42 years old female, with a four year bachelor's degree, with an income of 75000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_CkssYrqzZAFHsuR_4	R_CkssYrqzZAFHsuR	272	5.167000000000001	6.875	1	1	Hearing this news makes me so sick. The worst thing a person can do is to hurt a defenseless animal for no reason. It's so sickening that someone felt the need to senselessly murder one of these amazing horses. It makes me so sad that this happened, and I really hope the culprit gets brought to justice.	sadness	2	6	1	27	25000	5.5	4.5	2.0	5.5	2.5	2.857	3.714	1.714	2.0	57	43	0.13333333333333333	0.1	0.03333333333333333	0.06666666666666667	0.06666666666666667	0.1	0.2	0.16666666666666666	0.1	0.03333333333333333	0.09090909090909091	2.968450642805511	3.089511549976942	medium	medium	An essay about the article 272, written by a 27 years old white female, with a four year bachelor's degree, with an income of 25000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
